image,prompt_set,caption
NWPU_14594.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14594.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,partial," What is shown in this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,partial," What are the features of this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_14595.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4460.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4460.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4460.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_4460.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
RSICD_4460.jpg,descriptive," Caption this satellite image. Use at least 10 words.
unanswerable"
RSICD_4460.jpg,descriptive," Describe this image in detail. Use at least 10 words.
unanswerable"
RSICD_4460.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
no"
NWPU_1299.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1299.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1299.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1299.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1299.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1299.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_29264.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29264.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,partial," What subjects are visible? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6880.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25797.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25797.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
NWPU_25797.jpg,basic," Caption the image. Use at least 10 words.
unanswerable"
NWPU_25797.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25797.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_25797.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_25797.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_25797.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25797.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25797.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_25797.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,basic," Write a description. Use at least 10 words.
unanswerable"
NWPU_29312.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_29312.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_29312.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_29312.jpg,partial," What are the features of this image? Use at least 10 words.
unanswerable"
NWPU_29312.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_29312.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,partial," What is shown in this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,partial," What are the features of this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_624.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_686.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_686.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_686.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_686.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_686.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
UCM_686.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_686.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_9933.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9933.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,partial," What subjects are visible? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,partial," What is shown in this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,partial," What are the features of this image? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_6878.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_27195.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
RSICD_4155.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
RSICD_4155.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_4155.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,partial," What subjects are visible? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_7919.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7919.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_13873.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_13873.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_13873.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6178.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6178.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
RSICD_6178.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6178.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
RSICD_6178.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_6178.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
RSICD_6178.jpg,partial," What are the features of this image? Use at least 10 words.
unanswerable"
RSICD_6178.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6178.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6178.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_1271.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_1271.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_2678.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_9538.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_9538.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
nothing"
NWPU_24388.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,partial," What subjects are visible? Use at least 10 words.
unanswerable"
NWPU_24388.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
NWPU_24388.jpg,partial," What are the features of this image? Use at least 10 words.
unanswerable"
NWPU_24388.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_24388.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_20928.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_20928.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
NWPU_20928.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_20928.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
NWPU_20928.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_20928.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
NWPU_20928.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_6613.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_1587.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1587.jpg,descriptive," Caption what is happening in this scene? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
RSICD_1860.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_1860.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,basic," Write a description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,basic," Describe the image Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,partial," What is the background? Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,descriptive," Write a detailed description. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,descriptive," Describe this image in detail. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
RSICD_7272.jpg,descriptive," Write a detailed caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,basic," Write a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,basic," Describe the image Use at least 10 words.
unanswerable"
UCM_988.jpg,basic," Caption the image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,basic," Add a caption. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
UCM_988.jpg,partial," What is the background? Use at least 10 words.
unanswerable"
UCM_988.jpg,partial," What is shown in this image? Use at least 10 words.
unanswerable"
UCM_988.jpg,descriptive," Caption this satellite image. Use at least 10 words.
Sorry, as a base VLM I am not trained to answer this question."
